BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),Status (Tags),Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label
12377115,1647371144,0.447318309,1,1,1,1,84,1056,74,1,77,2716,4759,57,1
6307135,1525013699,0,1,0,0,0,44,1522,63,2,46,1470,2186,26,0
5810458,1524145611,0,1,0,1,1,88,856,40,2,97,1549,3164,26,0
15450240,1632545592,0.528951241,1,1,1,1,54,1358,71,1,77,1445,2808,26,0
5468684,1524145611,0,0,0,0,1,30,593,78,3,157,1244,2291,26,0
14488690,1647628482,0.463258778,1,1,1,1,102,2869,42,1,116,1737,6546,50,1
15450240,1647200979,0.527153991,1,1,1,1,91,1483,57,1,73,1934,2838,61,1
6063108,1530494093,0,1,1,0,1,49,1497,84,3,103,1704,3771,25,0
5468684,1645813012,0,1,0,0,1,37,779,29,3,102,1594,3815,57,0
5994242,1623220067,0,1,0,0,1,98,929,68,3,204,1528,3871,54,0
15450240,1652578081,0.545962452,1,1,1,1,43,2373,70,3,120,1788,6212,55,1
15450240,1524145611,0,1,1,1,1,91,2165,74,2,86,1675,3530,52,0
5797182,1524145611,0,1,0,0,0,43,978,64,1,31,1428,2731,0,0
5646082,1524145611,0,1,1,0,1,113,1384,65,1,106,1430,3199,25,0
6520740,1524145611,0,1,0,0,1,55,1227,59,2,61,1675,3109,25,0
15450240,1527555092,0,1,1,1,1,40,1777,65,1,93,1677,4795,29,1
5506711,1524145611,0,1,0,0,1,66,1847,58,1,54,1364,2749,23,0
15450240,1654741191,0.532137216,1,1,1,1,114,2942,59,1,157,3303,6811,53,1
6066450,1535333922,0.49634947,1,0,0,1,189,3734,75,2,121,1686,3726,52,0
15450240,1524145611,0.550048012,1,1,1,1,44,1030,73,1,57,1728,4729,58,0
15450240,1524145611,0.00543263,1,0,0,0,96,1728,51,2,102,2954,2167,24,0
15450240,1655150815,0.413544158,1,1,1,1,179,1142,61,1,233,1796,6949,52,1
14878760,1654458596,0,1,1,0,1,77,1182,55,1,58,1690,3154,54,1
15450240,1656781060,0.486570705,1,1,1,1,131,3850,70,3,201,2837,3519,56,1
6078180,1649993846,0.007181481,1,1,1,1,83,1644,80,1,32,2575,2193,29,1
12762692,1524145611,0,1,0,0,1,72,942,35,3,94,1507,3950,0,0
15450240,1658662601,0.52587518,1,1,1,1,103,3850,67,1,115,2030,4355,57,0
9978654,1524145611,0,1,0,0,0,70,1466,83,3,94,1639,3026,0,0
6233291,1655066414,0,1,0,0,0,41,2063,69,1,44,1653,3318,3,0
5468684,1524145611,0,1,0,1,1,62,1486,57,3,49,2107,3761,26,1
15450240,1650372205,0.528763226,1,1,1,1,126,1659,57,1,116,1351,2814,53,1
15450240,1646730192,0.512811261,1,1,1,1,91,1064,33,2,106,1465,2586,59,1
13437352,1524145611,0,1,0,0,0,37,1050,30,3,91,1288,1667,53,0
15450240,1661999151,0.417147798,1,1,1,1,97,1662,51,2,85,2450,4240,57,1
15086765,1638765258,0.452065388,1,1,1,1,42,1679,62,1,47,1572,1787,27,1
5468684,1524145611,0,1,0,0,1,35,998,47,2,71,1367,3251,27,0
5973908,1524145611,0,1,0,0,1,37,1540,57,2,32,1312,1388,1,0
15450240,1661541345,0,1,1,1,1,31,933,71,1,105,1301,2480,58,1
5615249,1524145611,0.016408093,1,0,0,1,36,1330,46,2,104,1584,2543,0,0
15450240,1661999151,0.47140566,1,1,1,1,100,1130,38,1,34,1040,3013,55,0
15450240,1654422884,0.499256812,1,1,1,1,41,1225,51,1,88,2399,3706,54,1
14909775,1525405602,0.413183608,1,0,1,1,92,1935,41,3,92,1951,3262,24,0
6067040,1529992351,0,1,0,0,1,85,1506,42,1,78,1400,3150,26,0
15450240,1661999151,0.50652293,1,1,1,1,30,909,72,3,107,1695,4564,51,1
15450240,1640441971,0.027442233,1,0,1,1,39,1521,73,3,110,1714,1811,57,1
6176454,1524145611,0,1,0,0,1,71,3850,54,1,78,2623,2658,24,0
5863802,1524145611,0,1,0,0,0,40,1690,53,3,83,1679,2750,0,0
5717058,1525785764,0,1,0,0,1,42,783,86,2,76,1588,3968,24,0
14839193,1524145611,0,0,0,0,1,76,1741,45,1,182,1183,2215,0,0
10799752,1524145611,0.413705069,0,1,0,1,66,1064,18,2,100,1768,3086,54,1
5641086,1524145611,0,0,0,0,1,70,1614,66,1,107,1573,2426,0,0
15450240,1661999151,0.521813515,1,1,1,1,115,3850,46,1,102,1669,4299,51,1
15432456,1652236740,0.454051974,1,1,1,1,48,1593,67,1,85,1506,2752,52,1
15450240,1653835801,0.576406008,1,1,1,1,128,3128,37,1,72,1590,3801,68,1
5738243,1563601575,0,1,0,0,0,43,1389,69,2,72,1801,3154,28,0
5493991,1524145611,0.031771069,0,0,0,1,44,881,20,1,48,1563,2488,0,0
6033751,1524145611,0,1,0,1,1,67,1571,79,1,97,1605,2489,28,0
13046924,1531983405,0,1,0,0,0,33,1718,56,3,46,982,1330,31,0
15450240,1656371724,0.464028042,1,1,1,1,64,2112,56,1,55,1495,4192,55,1
6181530,1528937835,0,1,0,0,1,106,3850,74,1,66,1431,3562,55,1
6162067,1524145611,0,1,0,0,1,50,2505,21,2,40,2641,2325,31,0
5529615,1524145611,0,0,0,0,1,40,2143,9,2,45,1284,3226,28,0
15273257,1650342606,0,0,0,0,1,43,996,88,1,183,1894,4419,26,0
15450240,1656466335,0,1,1,1,1,98,2581,49,1,113,1727,5487,58,0
15450240,1661999151,0.499909726,1,1,1,1,130,1667,75,2,117,1661,6612,55,1
5497128,1524145611,0,1,0,0,1,39,887,19,2,90,1700,1736,0,0
15450240,1652601838,0.002572394,1,1,1,1,36,1430,51,1,30,1628,2252,63,1
15450240,1658727526,0.590428866,1,1,1,1,91,2963,48,1,105,1643,6713,59,1
6088896,1524145611,0,1,0,0,1,32,1305,52,1,89,1722,2715,0,0
15450240,1645050688,0,1,0,0,1,60,954,79,1,74,1429,3948,25,0
14662580,1654932720,0,1,0,0,1,50,2804,59,1,95,923,1186,53,1
5914428,1524145611,0,1,0,0,0,63,1782,17,2,87,1787,2235,25,0
5822347,1524145611,0,1,0,0,1,75,1962,23,1,56,1530,1834,24,0
6167332,1526933498,0,1,1,0,1,74,1411,20,3,294,2115,1771,24,1
15450240,1653652452,0.535409356,1,1,1,1,97,2149,58,1,66,1801,3247,55,1
15450240,1591154253,0,1,0,0,0,60,2775,61,1,96,1574,3698,27,0
5468684,1524145611,0,1,0,0,0,34,1127,45,2,97,1200,1161,0,0
15450240,1661999151,0.452468398,1,0,1,1,81,1785,72,1,89,2378,5216,54,1
6150079,1524145611,0,1,0,0,1,35,1427,70,2,82,1399,1150,0,0
15450240,1524145611,0,1,0,0,1,40,1460,53,1,67,1349,3355,2,0
6244370,1533929496,0,0,0,0,1,43,1176,72,1,110,1265,2525,0,0
15450240,1661999151,0.456797882,1,1,1,1,84,1008,20,1,139,1530,5087,53,1
5877636,1524145611,0,1,0,1,1,71,956,38,1,153,1233,3358,31,0
5872248,1524145611,0.020719216,0,0,0,1,39,1241,11,3,118,1344,3091,0,0
6173396,1524145611,0.452645259,1,1,0,1,36,2161,65,2,72,1088,2734,26,0
5784457,1524145611,0,1,0,0,1,43,1424,33,2,73,1591,2704,28,0
5833981,1621007798,0,1,0,0,0,69,1096,3,2,89,1569,3256,31,0
5516269,1524145611,0,1,0,0,0,34,1673,37,1,82,2948,3007,1,0
6100293,1524145611,0,1,0,1,1,67,1700,65,1,212,1738,2990,26,1
6072624,1526145496,0,1,1,0,1,46,1432,63,1,95,1659,1619,0,1
15113650,1537939793,0.440022436,0,0,0,1,118,805,52,1,100,1397,3293,49,0
5809695,1528411089,0,1,1,0,1,66,3219,58,2,207,1659,2123,27,0
5601913,1647385278,0,1,0,0,1,38,1488,20,1,92,1381,3241,56,0
6127089,1524145611,0,1,1,1,1,40,1605,60,1,102,1495,3879,29,0
5907521,1524145611,0,1,0,0,1,39,1095,23,2,32,1508,2622,26,0
11900613,1595779201,0,0,0,0,1,90,1645,82,1,67,2748,2581,54,0
15450240,1588541841,0.492352724,1,1,1,1,47,3850,53,1,96,1754,3091,56,0
12736751,1612278322,0.495326809,1,1,1,1,32,1308,28,1,97,1645,5403,25,0
6078714,1629442273,0,0,0,0,0,70,1392,9,3,99,1476,2863,0,0
15450240,1659369154,0.524893594,1,1,1,1,68,2778,65,1,104,1629,4687,59,1
15450240,1661999151,0.452595111,1,0,1,1,36,1214,50,1,134,1785,5982,54,1
6053579,1530230136,0,0,0,0,1,40,1672,81,2,88,1802,3032,24,0
15450240,1524145611,0.015235983,0,0,0,1,33,1614,48,2,56,1515,4028,51,0
6521995,1630898225,0,0,0,0,1,37,1604,44,1,108,1723,5520,27,0
6470670,1530147297,0,1,0,0,0,39,1309,64,2,92,1363,2780,27,0
5631822,1661999151,0,1,0,0,0,69,1132,46,2,78,1495,4467,26,1
5766930,1530967600,0,1,0,0,1,52,2207,69,2,157,1846,1925,27,0
5468684,1524145611,0,0,0,0,0,39,1317,58,2,96,1525,1031,0,0
15450240,1643843917,0.558179138,1,1,1,1,127,1761,20,1,73,1659,5246,56,1
15450240,1656309312,0.561412967,1,1,1,1,67,2508,65,2,180,1747,4391,54,1
8102788,1524145611,0,0,0,0,1,63,1446,42,1,105,1730,2738,0,0
15450240,1653069540,0.448254698,1,1,1,1,84,2757,53,1,101,2962,4595,56,1
6362453,1528503178,0.007715131,0,0,0,1,30,1571,57,2,64,1350,1391,28,0
12775051,1535507125,0,0,0,0,1,42,866,83,2,40,1061,3076,0,0
5825130,1524145611,0.573308098,1,1,0,1,58,3793,80,1,100,1476,4367,26,1
5604999,1524145611,0,1,0,0,1,50,1455,406,2,94,1598,3321,25,0
5468684,1648544715,0.008694617,1,1,1,1,72,2727,47,2,61,1384,3966,31,0
15450240,1652471195,0.443243877,1,1,1,1,70,2504,47,1,45,2983,4775,55,1
15450240,1524145611,0,1,1,0,1,37,1017,77,3,32,1577,3928,56,1
6242052,1524145611,0,1,0,0,0,42,1388,55,1,89,1468,1959,27,0
15450240,1652507827,0.424656529,1,1,1,1,39,1032,81,3,88,1292,3266,54,1
6422098,1547722856,0,1,0,0,1,109,1576,37,1,89,1348,3487,23,0
5631466,1524145611,0,0,0,0,1,59,780,78,1,97,1520,2461,0,0
5468684,1524145611,0,0,0,0,1,30,1333,70,2,85,1523,1555,28,0
6231066,1524145611,0,1,0,0,1,43,1757,2,2,84,1786,3438,25,0
14879385,1661468999,0,1,1,1,1,124,995,27,1,74,1328,4152,25,0
14952423,1644115824,0.438757339,1,1,0,1,40,1437,36,1,85,1021,3733,28,1
15450240,1649225010,0.4686583,1,1,1,1,189,3658,59,1,114,1849,3142,58,1
6470947,1565265211,0,1,0,0,1,44,1808,57,2,109,2616,5031,23,0
15450240,1533859891,0,1,1,1,1,34,806,67,2,68,1652,3201,49,0
5902783,1602321159,0.40589208,1,0,1,0,42,2552,64,1,37,1726,4058,25,0
6228193,1524145611,0.025857791,1,0,0,0,44,1639,84,1,95,1421,3029,31,0
15450240,1653258370,0.435465823,1,1,1,1,38,1601,64,1,95,1636,3745,27,1
15450240,1635620189,0.441810457,1,1,1,1,73,1020,75,2,122,1786,3995,53,1
15450240,1661999151,0.574818297,1,1,1,1,45,2370,78,1,196,2308,3866,51,0
15450240,1643992446,0.481216217,1,0,1,1,109,1531,20,1,104,1531,4301,28,1
6311651,1524145611,0,1,0,0,1,50,1572,56,1,101,1526,2616,26,0
5995391,1524145611,0,1,0,0,1,37,1561,60,2,71,1705,2648,0,0
15450240,1648654094,0.452236539,1,1,1,1,114,2820,56,2,87,2665,5074,60,1
5912976,1524145611,0,1,0,0,0,92,1535,73,1,112,1775,3045,29,0
13232868,1655809505,0.002342745,1,0,0,0,73,1720,16,1,59,1952,2551,60,0
15450240,1642992396,0.500927364,1,1,1,1,116,2414,69,1,112,1455,4654,56,1
15450240,1524361702,0,1,0,0,0,185,3850,76,2,98,1563,3448,28,0
15450240,1638161224,0.505109602,1,0,1,1,75,2809,45,1,96,1747,3560,0,1
5943857,1524145611,0,1,0,0,1,44,1592,59,1,82,1805,3886,53,1
5468684,1524330723,0,1,0,0,0,92,1572,30,2,32,1427,3039,27,0
15057415,1646479257,0.449855174,1,1,1,1,107,1347,84,1,94,2936,3911,58,1
5993661,1525282944,0,0,0,0,1,66,1692,59,2,59,1693,1090,29,0
15450240,1658198365,0.473418344,1,1,0,1,48,1469,15,3,107,2933,3826,61,1
6472569,1524169484,0,1,0,0,0,35,2914,49,1,103,1439,1080,32,0
15450240,1529921740,0,1,1,0,1,40,1074,46,2,101,1492,2682,23,0
15450240,1655059422,0.50806302,1,1,1,1,101,3850,418,1,87,2497,4726,57,1
6044610,1605606346,0,1,0,0,0,64,1190,66,1,100,1508,1711,52,0
6175657,1524145611,0,1,0,0,1,57,959,31,1,82,1348,1892,25,0
5939775,1528909296,0,0,0,0,1,38,1555,35,2,37,1464,2569,23,0
5969069,1524145611,0,1,0,0,0,39,1361,60,2,82,1333,1571,29,0
15450240,1654323362,0,1,1,1,1,76,2236,66,1,77,1479,3315,27,1
15450240,1659156160,0.447276976,1,1,1,1,164,3841,69,1,49,2691,4699,51,1
6307462,1524145611,0,1,0,0,1,61,1759,40,2,85,1557,1491,0,0
15450240,1648170493,0.44120944,0,0,0,1,53,2559,70,2,30,1386,3829,0,0
15450240,1653277923,0,1,1,1,1,87,1560,65,3,101,2905,3422,55,1
14996533,1661999151,0,1,0,0,0,110,1067,32,2,55,1418,2363,23,1
15450240,1661999151,0.460566443,1,1,1,1,44,1172,20,1,85,1670,3081,62,1
5732658,1531524870,0,0,0,0,1,52,1367,48,2,38,1646,2554,0,0
6517134,1524145611,0,1,0,0,1,50,1741,56,2,84,1568,2894,23,0
6725563,1592357389,0,1,0,0,0,51,1572,71,3,95,1589,3595,24,1
6012404,1524145611,0.004460657,1,0,0,1,32,892,56,1,66,1317,3312,30,0
6566737,1528471268,0,0,0,0,1,54,1156,73,2,101,1227,3495,26,0
15450240,1661999151,0.416517297,0,1,1,1,45,1871,50,1,81,2564,5711,49,1
5705094,1524145611,0,1,0,0,1,66,1696,55,1,59,1680,2624,0,1
5912799,1524145611,0.027738318,0,0,0,1,40,859,61,2,47,1681,3495,26,0
15450240,1651642213,0.433132926,1,1,0,1,47,2768,69,1,57,1367,3044,50,1
6025192,1524145611,0.019662494,1,0,1,1,50,1456,63,1,108,2406,1794,0,0
5468684,1524145611,0,1,0,0,0,48,1017,27,2,105,1203,4383,29,0
5853897,1527579729,0,1,0,0,0,74,1791,90,3,99,1255,4591,0,0
15450240,1649439554,0.442686474,1,1,1,1,97,2897,7,1,287,2421,4557,60,1
5916079,1524145611,0,1,1,0,1,43,1363,67,2,84,1642,2193,27,0
15450240,1636148149,0,0,0,0,1,65,1548,71,1,107,1640,3606,51,0
5468684,1524145611,0,1,0,0,1,44,899,27,2,50,1410,2080,25,0
15450240,1645519261,0.512543915,1,1,1,1,88,1639,76,1,116,1690,5932,59,1
6011654,1524145611,0.000214583,1,1,0,1,42,865,29,3,118,1383,5898,0,1
5807962,1527006041,0,0,0,0,1,34,2542,29,1,111,1226,1930,24,0
5468684,1528197150,0,0,0,0,1,66,1779,49,1,79,1514,3008,0,0
6007377,1527328149,0,0,0,0,1,34,937,74,3,82,1438,3977,23,0
15450240,1642873277,0.482366867,1,1,1,1,129,2801,32,1,143,1520,4156,60,1
5842381,1524145611,0,1,0,0,0,189,1082,41,2,89,1460,3018,27,0
5862587,1524145611,0,1,0,0,0,35,1147,68,2,98,1677,2234,29,0
14449700,1524145611,0.495380265,1,1,1,1,46,1505,62,1,71,1125,2158,52,1
6707652,1536354860,0,0,0,0,1,50,1776,31,2,121,1406,921,28,0
15450240,1632996785,0.551782953,1,1,1,1,94,2700,55,1,72,1226,2468,56,1
5909170,1524145611,0,0,0,0,1,72,891,72,2,72,1526,2433,51,0
6350197,1646889367,0.009255402,1,1,1,1,58,916,29,1,46,1132,988,30,1
5697961,1524145611,0,1,0,0,1,42,1309,33,2,87,1349,2469,0,0
15450240,1661999151,0.505928471,1,1,1,1,126,1761,47,1,81,2211,6316,54,1
5468684,1524145611,0,1,0,0,1,61,832,88,3,43,1537,1750,0,0
5468684,1526625143,0,0,0,0,0,44,1487,63,2,210,1391,2707,0,0
15450240,1524646359,0.008787127,0,1,0,1,120,1958,67,1,140,1650,5782,55,0
6123052,1529295456,0.476917684,1,0,0,1,66,1642,72,2,52,2997,2541,27,0
5709305,1525552886,0,1,0,0,1,39,1512,68,2,85,1372,2940,0,0
15450240,1660224395,0,1,0,1,1,86,1003,66,1,71,1341,2170,28,1
5651914,1524145611,0.030153828,1,0,0,1,61,1509,38,2,87,1710,2720,25,0
15450240,1661779013,0.535562587,1,1,1,1,42,2694,64,1,59,2703,5847,54,1
15450240,1638877713,0,1,1,1,1,65,3850,35,1,294,3132,3726,53,1
5468684,1566547162,0,1,1,0,1,48,3850,39,3,128,1437,3050,25,1
5723698,1529939317,0,0,0,0,1,56,1622,33,2,93,2218,921,28,0
5713086,1525461920,0,0,0,0,1,48,1707,25,2,105,1305,3301,26,0
15450240,1647900269,0.501080038,0,1,1,1,81,1748,70,2,102,1121,4462,24,1
5902160,1524145611,0,1,0,0,0,73,1513,62,1,91,1438,1376,28,0
15450240,1661999151,0.462133392,1,1,1,1,83,2280,53,1,95,1299,3335,50,1
15450240,1524145611,0,1,1,1,1,44,2623,65,2,97,1548,2657,57,1
5701649,1533339462,0,0,0,0,0,94,1435,22,1,86,2524,2934,27,0
5966101,1526660339,0,1,0,0,0,41,968,78,2,198,1036,2507,57,0
15450240,1641964909,0.439991121,1,1,1,1,94,1652,76,1,68,2800,4913,56,1
15450240,1561902716,0.477015401,1,1,1,1,37,2682,27,1,84,2227,5451,26,1
15450240,1654291304,0,1,0,1,1,34,2805,76,3,71,1609,5276,25,0
15450240,1661999151,0,1,1,1,1,46,997,47,3,97,1395,3662,57,1
5773824,1524145611,0.003878582,1,0,0,1,62,1758,41,2,96,2839,1922,28,0
15450240,1661999151,0.520339823,1,1,1,1,123,1603,72,1,97,3182,4864,56,1
14952625,1524469846,0,0,0,0,1,41,1555,78,3,88,1456,1616,30,0
15347007,1649119761,0.51251966,1,1,1,1,46,1908,37,3,70,2452,4968,54,1
6055361,1527123202,0,1,0,0,1,99,2815,81,1,55,1561,3075,59,0
15450240,1636427328,0.46381585,1,1,1,1,111,2734,80,1,30,1701,1936,55,1
6349052,1528710273,0,0,0,0,1,47,1578,59,1,114,2959,4014,54,0
15450240,1641711154,0.428523153,1,1,1,1,113,1051,78,1,98,1517,4787,58,1
6510707,1524145611,0.002733598,1,0,0,1,189,1359,39,2,63,1585,2513,26,0
15388329,1661999151,0.526512447,1,1,1,1,38,656,60,1,143,1418,3685,56,1
15394293,1661999151,0,1,0,1,1,128,919,39,3,87,2923,4604,54,0
15450240,1649872846,0.513728406,1,1,1,1,92,3614,78,1,90,1572,2553,27,1
5515858,1524145611,0,0,0,0,1,49,1318,49,1,98,1757,2516,0,0
15450240,1652659624,0.47843973,1,1,1,1,92,3347,54,1,73,1807,4219,53,1
5468684,1524145611,0,1,0,0,1,36,825,26,1,87,1631,3012,24,0
15450240,1643131149,0.533152305,1,1,1,1,44,1657,35,3,87,1545,5194,55,1
5468684,1524338612,0,0,0,0,1,36,931,63,1,49,1509,2934,26,0
15450240,1524145611,0,1,1,1,1,101,2200,71,2,115,2363,3261,52,0
14803678,1524145611,0.435705196,1,1,1,1,41,1648,85,3,46,1352,6316,55,1
15450240,1651330405,0.484726783,1,1,1,1,99,988,71,3,56,1768,3284,29,1
12913428,1524145611,0,0,0,0,1,44,1357,44,3,92,1334,4676,28,0
5468684,1524145611,0,0,0,0,1,54,1618,63,2,135,1482,2192,25,0
15450240,1594032953,0.520565289,1,0,1,1,127,2203,59,2,73,1713,4962,54,1
15450240,1658950802,0.584944386,0,1,1,1,106,1665,9,1,66,1057,2393,52,1
6393313,1534586397,0,1,0,0,1,96,3850,77,2,107,1589,1339,26,0
10917229,1661999151,0.486131082,1,1,1,1,43,984,39,1,94,1215,4294,28,1
15450240,1651760735,0.52378363,1,1,1,1,46,1165,56,1,86,2363,5043,54,1
13381792,1524145611,0.01339901,1,0,0,1,43,2447,43,1,94,1555,5084,56,0
5686353,1524145611,0.018685924,1,1,0,1,62,3612,65,1,179,1092,2534,0,0
6019490,1524145611,0.017791182,1,1,0,1,47,2546,86,2,74,1632,5825,52,0
15450240,1656160966,0.52632035,1,1,1,1,73,2584,58,1,126,1897,6007,57,1
6278382,1524145611,0,1,0,0,1,38,1826,56,2,70,2328,4110,0,0
6170262,1526531447,0.006109117,1,0,0,0,40,1496,70,1,95,1208,3708,29,0
6281864,1524145611,0,1,0,1,1,103,1641,60,3,77,1600,3454,30,0
5715712,1533758337,0,0,0,0,1,65,1647,63,2,88,1647,6458,0,0
6066400,1524145611,0,1,0,0,1,30,1492,77,2,92,1763,1154,0,1
15450240,1655058805,0.001830351,1,1,1,1,118,1061,61,1,111,1950,5111,57,1
15450240,1527875820,0,0,0,0,1,37,1705,67,2,60,1314,3256,24,0
5767468,1565073785,0.00843789,1,1,0,1,107,1470,78,1,77,1368,1415,24,0
6120742,1524145611,0,1,0,0,1,59,1611,52,2,89,1685,1923,23,0
6234546,1524145611,0.012937071,1,0,0,1,72,1065,56,2,108,1715,2696,0,0
5468684,1524145611,0,1,0,0,1,32,1371,73,2,78,1720,3827,26,0
6191009,1644348076,0,1,0,1,1,46,1747,64,1,240,1793,3418,28,1
5807760,1524145611,0,1,0,0,1,54,2750,79,2,74,1610,3358,0,0
11436722,1524145611,0,1,0,0,0,44,894,73,1,124,1669,2983,0,0
6027322,1524145611,0,1,0,0,1,40,1343,55,3,105,1347,1747,23,0
15450240,1643963543,0.518876284,1,1,1,1,110,1766,49,1,93,2669,4117,55,1
5788331,1524145611,0,1,0,0,1,39,1372,71,3,76,1243,1994,28,0
15450240,1645829003,0.448628034,1,0,1,1,49,2507,84,1,71,1559,4050,58,1
5558450,1651529761,0.429770555,1,1,1,1,73,1067,80,1,94,1620,2698,54,1
5673331,1524145611,0,1,0,0,1,45,1646,63,2,86,1589,2299,0,0
15450240,1653163895,0.44856342,1,1,1,1,45,2916,76,1,97,1793,6087,59,1
6193088,1524145611,0.004805163,0,0,0,1,48,1531,70,3,45,1724,1734,27,0
5468684,1524145611,0,1,0,0,0,42,1317,89,2,77,1289,2741,0,0
15450240,1524145611,0.487686735,1,1,1,1,119,2965,33,1,78,3044,6132,29,1
15450240,1528018354,0,0,0,0,1,40,870,55,1,91,1500,3486,22,0
5867573,1527552898,0.01060766,0,0,0,1,45,1559,43,2,70,1593,2379,0,0
15450240,1650381922,0.472357187,1,1,1,1,116,2738,77,1,98,1765,6889,56,1
15450240,1661999151,0.45145832,1,1,1,1,103,1873,63,1,112,2484,3381,57,1
13736202,1526899521,0,1,0,0,1,55,2007,77,1,101,1556,1711,49,0
15450240,1649389596,0.430539309,1,1,1,1,66,1579,74,1,30,2621,5199,61,1
6046749,1524145611,0,0,0,0,1,38,901,47,1,89,1287,1611,28,0
14308091,1657784444,0.483719718,1,1,1,1,44,2643,38,1,101,2397,5052,52,1
6383347,1524145611,0,1,0,0,1,30,1549,60,2,79,1599,4193,23,0
5855880,1524145611,0,1,1,1,1,59,3645,72,3,100,1795,3740,29,1
15450240,1661999151,0.551978068,0,1,0,1,41,1532,18,1,202,2403,3448,28,0
5823924,1524145611,0.452928414,1,0,1,1,30,969,64,3,56,2171,2815,55,0
15450240,1661999151,0.526923787,1,1,1,1,76,1736,46,1,66,1708,5176,58,1
15450240,1661999151,0,1,1,1,1,63,1102,53,1,95,1066,2621,0,1
5545857,1530302882,0.491781837,1,1,1,1,45,1410,61,2,105,1537,4162,26,0
15450240,1647224083,0,1,0,1,1,189,1615,35,3,198,2695,1970,26,1
15450240,1640918366,0.557646823,1,1,1,1,69,2359,16,1,79,1344,4424,51,1
5772240,1524145611,0.002441914,0,1,0,1,56,1647,81,3,94,1598,3581,51,0
13636987,1533012444,0,1,0,0,1,31,3119,43,2,40,1099,3164,25,0
15450240,1656070918,0.603983825,1,1,1,0,107,1656,74,1,94,2878,5606,50,1
15450240,1640057080,0.490649792,1,1,1,1,143,1573,56,1,54,3086,5943,56,1
14905524,1643175612,0.565886795,1,1,1,1,127,1079,54,2,98,1866,4700,56,1
15450240,1656369290,0.51569823,1,1,0,1,128,2488,68,3,110,1371,3297,25,1
15450240,1526196371,0,1,0,0,0,117,1534,75,1,35,1127,3006,63,0
5495375,1524145611,0,1,0,0,1,40,867,69,3,116,1391,2124,0,1
6080546,1524145611,0.004600043,1,1,0,1,44,1029,76,3,93,1077,1535,28,0
5945026,1525341253,0,1,0,0,1,69,1643,69,1,113,1360,1845,28,0
15450240,1642625330,0.517453452,0,1,1,1,114,2453,42,1,66,829,4417,53,1
5468684,1645234243,0.443273437,1,1,1,1,130,1698,51,1,61,2287,3241,53,1
15450240,1546146479,0.541574039,1,0,0,0,45,956,82,3,102,1678,6933,54,1
6479633,1524145611,0,1,0,0,1,55,1509,43,3,122,1759,3336,26,0
6022141,1530693679,0,1,0,0,1,40,1475,62,3,62,1551,4821,0,0
5902840,1661999151,0,0,0,0,1,81,1114,41,1,74,1498,4174,23,0
5523632,1591909259,0.440926269,0,0,0,1,107,901,71,1,100,1661,4663,26,0
15450240,1658730436,0.559624574,0,1,0,1,189,2572,34,1,242,1335,4176,51,1
6114197,1524145611,0,1,0,0,0,34,3850,73,1,90,1428,4863,25,0
15450240,1661999151,0,1,0,0,1,35,2241,69,3,100,863,2945,22,1
15450240,1654077500,0.522899735,1,1,1,1,102,1818,69,1,89,2624,4089,54,1
15450240,1524145611,0.446336676,1,1,1,1,30,1639,63,2,30,1290,2112,23,1
6195281,1524145611,0,1,0,0,1,41,1669,68,2,90,1571,2789,25,0
6642962,1524145611,0,1,0,0,1,60,1607,40,2,68,1211,1859,0,0
6277448,1655260705,0.53744316,1,0,0,0,189,1097,71,1,46,1186,3299,54,0
15450240,1650750056,0.4889461,0,1,1,1,86,3850,87,1,118,1583,2215,51,1
15338880,1638592343,0.578146105,1,1,1,0,130,1544,52,1,46,1373,2944,55,1
12344119,1550685608,0,1,0,0,1,46,971,39,1,95,1474,5408,28,0
5780753,1524145611,0,1,0,0,1,135,968,67,1,190,1450,1936,0,0
15450240,1549646888,0.549186212,1,0,1,1,30,907,63,1,56,2190,1515,53,1
15263936,1524748836,0,1,1,1,1,33,1518,50,1,71,1548,3618,28,1
5902261,1524145611,0,1,0,0,1,46,1136,54,2,124,2446,3658,30,0
14512419,1651212652,0.490772214,1,1,1,1,45,909,67,1,96,1372,3191,23,1
15450240,1640153465,0.015752281,1,1,1,1,55,2726,46,1,65,2928,4582,52,1
15450240,1642130093,0.432269359,1,1,1,1,69,3775,56,1,64,1656,1942,57,1
6012301,1524145611,0,1,0,0,1,46,1723,72,2,111,1736,2263,25,0
15450240,1651011207,0.45763028,1,1,1,1,37,1559,23,3,80,2401,5755,52,0
6198561,1524145611,0,1,0,0,0,49,1565,68,2,56,1536,2556,28,0
5593646,1524145611,0,1,0,0,1,30,958,68,3,102,1458,1796,0,0
15450240,1649022223,0.450162828,1,1,1,1,41,974,25,1,30,1795,5904,55,1
12960975,1652987746,0,1,0,1,1,66,1755,60,1,65,1483,2994,0,0
5682130,1524145611,0,1,0,0,1,45,1109,42,2,105,1550,2000,25,0
15450240,1577501904,0.017511805,1,0,0,1,30,2265,58,1,85,1501,2084,56,1
6316004,1526583211,0,1,0,0,0,56,2194,68,2,96,1717,2729,28,0
15450240,1640844649,0.480166123,0,1,0,1,35,2584,57,1,106,1346,1754,54,1
